source_plot,split,instance_id,safe_reject,coverage_critical,counted_negative,redundant_positive,protected_unknown
O1W,validation,226,False,True,False,False,False
O1W,validation,227,True,False,True,False,False
O1W,validation,228,True,False,True,False,False
O1W,validation,229,False,True,False,False,False
O1W,validation,230,True,False,True,False,False
O1W,validation,231,True,False,True,False,False
O1W,validation,232,True,False,True,False,False
O1W,validation,233,False,True,False,False,False
O1W,validation,234,False,True,False,False,False
O1W,validation,235,True,False,True,False,False
O1W,validation,236,False,True,False,False,False
O1W,validation,237,False,True,False,False,False
O1W,validation,238,True,False,True,False,False
O1W,validation,239,False,True,False,False,False
O1W,validation,240,True,False,True,False,False
O1W,validation,241,True,False,True,False,False
O1W,validation,242,False,False,False,False,True
O1W,validation,243,True,False,True,False,False
O1W,validation,244,False,True,False,False,False
O1W,validation,245,False,True,False,False,False
O1W,validation,246,True,False,True,False,False
O1W,validation,247,False,True,False,False,False
O1W,validation,248,True,False,True,False,False
O1W,validation,249,True,False,True,False,False
O1W,validation,250,False,True,False,False,False
O1W,validation,251,True,False,True,False,False
O1W,validation,252,True,False,True,False,False
O1W,validation,253,False,True,False,False,False
O1W,validation,254,True,False,True,False,False
O1W,validation,255,True,False,True,False,False
O1W,validation,256,True,False,True,False,False
O1W,validation,257,False,False,False,False,True
O1W,validation,258,True,False,True,False,False
O1W,validation,259,True,False,True,False,False
O1W,validation,260,True,False,True,False,False
O1W,validation,261,False,True,False,False,False
O1W,validation,262,True,False,True,False,False
O1W,validation,263,True,False,True,False,False
O1W,validation,264,False,True,False,False,False
O1W,validation,265,True,False,True,False,False
O1W,validation,266,False,True,False,False,False
O1W,validation,267,True,False,True,False,False
O1W,validation,268,False,True,False,False,False
O1W,validation,269,True,False,True,False,False
O1W,validation,270,False,True,False,False,False
O1W,validation,271,False,True,False,False,False
O1W,validation,272,True,False,True,False,False
O1W,validation,273,True,False,True,False,False
O1W,validation,274,True,False,True,False,False
O1W,validation,275,False,True,False,False,False
O1W,validation,276,False,True,False,False,False
O1W,validation,277,True,False,True,False,False
O1W,validation,278,True,False,True,False,False
O1W,validation,279,True,False,True,False,False
O1W,validation,280,False,True,False,False,False
O1W,validation,281,False,True,False,False,False
O1W,validation,282,False,True,False,False,False
O1W,validation,283,True,False,True,False,False
O1W,validation,284,True,False,True,False,False
O1W,validation,285,True,False,True,False,False
O1W,validation,286,True,False,True,False,False
O1W,validation,287,True,False,True,False,False
O1W,validation,288,True,False,True,False,False
O1W,validation,289,False,False,False,False,True
O1W,validation,290,True,False,True,False,False
O1W,validation,291,True,False,True,False,False
O1W,validation,292,True,False,True,False,False
O1W,validation,293,True,False,True,False,False
O1W,validation,294,True,False,True,False,False
O1W,validation,295,True,False,True,False,False
O1W,validation,296,True,False,True,False,False
O1W,validation,297,False,True,False,False,False
O1W,validation,298,True,False,True,False,False
O1W,validation,299,True,False,True,False,False
O1W,validation,300,True,False,True,False,False
O1W,validation,301,False,True,False,False,False
O1W,validation,302,False,True,False,False,False
O1W,validation,303,True,False,True,False,False
O1W,validation,304,True,False,True,False,False
O1W,validation,305,True,False,True,False,False
O1W,validation,306,False,True,False,False,False
O1W,validation,307,True,False,True,False,False
O1W,validation,308,True,False,True,False,False
O1W,validation,309,True,False,True,False,False
O1W,validation,310,True,False,True,False,False
O1W,validation,311,True,False,True,False,False
O1W,validation,312,True,False,True,False,False
O1W,validation,313,True,False,True,False,False
O1W,validation,314,True,False,True,False,False
O1W,validation,315,False,False,False,False,True
O1W,validation,316,True,False,True,False,False
O1W,validation,317,True,False,True,False,False
O1W,validation,318,True,False,True,False,False
O1W,validation,319,False,False,False,False,True
O1W,validation,320,True,False,True,False,False
O1W,validation,321,True,False,True,False,False
O1W,validation,322,True,False,True,False,False
O1W,validation,323,False,True,False,False,False
O1W,validation,324,True,False,True,False,False
O1W,validation,325,True,False,True,False,False
O1W,validation,326,False,True,False,False,False
O1W,validation,327,True,False,True,False,False
O1W,validation,328,False,True,False,False,False
O1W,validation,329,False,False,False,False,True
O1W,validation,330,True,False,True,False,False
O1W,validation,331,False,True,False,False,False
O1W,validation,332,True,False,True,False,False
O1W,validation,333,True,False,True,False,False
O1W,validation,334,True,False,True,False,False
O1W,validation,335,True,False,True,False,False
O1W,validation,336,True,False,True,False,False
O1W,validation,337,True,False,True,False,False
O1W,validation,338,True,False,True,False,False
O1W,validation,339,True,False,True,False,False
O1W,validation,340,False,True,False,False,False
O1W,validation,341,False,True,False,False,False
O1W,validation,342,True,False,True,False,False
O1W,validation,343,True,False,True,False,False
O1W,validation,344,True,False,True,False,False
O1W,validation,345,True,False,True,False,False
O1W,validation,346,False,False,False,False,True
O1W,validation,347,False,False,False,False,True
O1W,validation,348,True,False,True,False,False
O1W,validation,349,True,False,True,False,False
O1W,validation,350,False,True,False,False,False
O1W,validation,351,True,False,True,False,False
O1W,validation,352,True,False,True,False,False
O1W,validation,353,True,False,True,False,False
O1W,validation,354,True,False,True,False,False
O1W,validation,355,True,False,True,False,False
O1W,validation,356,True,False,True,False,False
O1W,validation,357,True,False,True,False,False
O1W,validation,358,True,False,True,False,False
O1W,validation,359,True,False,True,False,False
O1W,validation,360,True,False,True,False,False
O1W,validation,361,True,False,True,False,False
O1W,validation,362,True,False,True,False,False
O1W,validation,363,False,False,False,False,True
O1W,validation,364,True,False,True,False,False
O1W,validation,365,True,False,True,False,False
O1W,validation,366,True,False,True,False,False
O1W,validation,367,True,False,True,False,False
O1W,validation,368,True,False,True,False,False
O1W,validation,369,True,False,True,False,False
O1W,validation,370,False,True,False,False,False
O1W,validation,371,True,False,True,False,False
O1W,validation,372,True,False,True,False,False
O1W,validation,373,True,False,True,False,False
O1W,validation,374,True,False,True,False,False
O1W,validation,375,True,False,True,False,False
O1W,validation,376,True,False,True,False,False
O1W,validation,377,True,False,True,False,False
O1W,validation,378,True,False,True,False,False
O1W,validation,379,True,False,True,False,False
O1W,validation,380,True,False,True,False,False
O1W,validation,381,True,False,True,False,False
O1W,validation,382,True,False,True,False,False
O1W,validation,383,True,False,True,False,False
O1W,validation,384,True,False,True,False,False
O1W,validation,385,False,True,False,False,False
O1W,validation,386,True,False,True,False,False
O1W,validation,387,True,False,True,False,False
O1W,validation,388,True,False,True,False,False
O1W,validation,389,True,False,True,False,False
O1W,validation,390,True,False,True,False,False
O1W,validation,391,True,False,True,False,False
O1W,validation,392,True,False,True,False,False
O1W,validation,393,True,False,True,False,False
O1W,validation,394,True,False,True,False,False
O1W,validation,395,True,False,True,False,False
O1W,validation,396,True,False,True,False,False
O1W,validation,397,True,False,True,False,False
O1W,validation,398,True,False,True,False,False
O1W,validation,399,True,False,True,False,False
O1W,validation,400,True,False,True,False,False
O1W,validation,401,True,False,True,False,False
O1W,validation,402,True,False,True,False,False
O1W,validation,403,True,False,True,False,False
O1W,validation,404,True,False,True,False,False
O1W,validation,405,True,False,True,False,False
O1W,validation,406,True,False,True,False,False
O1W,validation,407,True,False,True,False,False
O1W,validation,408,True,False,True,False,False
O1W,validation,409,True,False,True,False,False
O1W,validation,410,True,False,True,False,False
O1W,validation,411,True,False,True,False,False
O1W,validation,412,True,False,True,False,False
O1W,validation,413,True,False,True,False,False
O1W,validation,414,True,False,True,False,False
O1W,validation,415,True,False,True,False,False
O1W,validation,416,True,False,True,False,False
O1W,validation,417,False,True,False,False,False
O1W,validation,418,True,False,True,False,False
O1W,validation,419,True,False,True,False,False
O1W,validation,420,True,False,True,False,False
O1W,validation,421,False,True,False,False,False
O1W,validation,422,True,False,True,False,False
O1W,validation,423,False,False,False,False,True
